date,city,lat,lon,pm25,pm10,no2,so2,co,o3,temp_c,humidity,wind_speed,rainfall_mm,aqi,risk_label
2024-06-03,Chennai,13.08,80.27,23.89,33.65,34.19,11.43,1.372,46.98,26.49,54.3,1.06,1.51,35.2,Low
2024-06-04,Chennai,13.08,80.27,10.15,14.86,13.22,11.15,0.603,50.16,30.25,40.4,2.66,2.54,21.6,Low
2024-06-05,Chennai,13.08,80.27,14.35,19.09,25.27,9.51,1.044,39.27,28.48,59.7,2.13,1.64,22.1,Low
2024-06-06,Chennai,13.08,80.27,12.72,32.33,18.14,12.38,1.106,37.9,26.14,67.1,3.45,0.62,18.0,Low
2024-06-07,Chennai,13.08,80.27,17.24,17.95,27.88,11.2,1.325,51.36,25.01,81.1,1.01,2.57,43.8,Low
2024-06-08,Chennai,13.08,80.27,5.0,11.7,4.5,3.08,0.653,54.0,29.46,85.1,2.26,12.61,28.3,Low
2024-06-09,Chennai,13.08,80.27,5.0,12.54,14.57,9.03,0.889,49.32,27.55,87.7,2.79,1.42,13.7,Low
2024-06-10,Chennai,13.08,80.27,17.01,23.73,27.03,11.96,0.861,34.35,26.31,92.5,1.94,0.26,25.4,Low
2024-06-11,Chennai,13.08,80.27,5.0,8.0,12.94,8.55,1.01,46.03,27.6,80.7,3.69,5.41,11.7,Low
2024-06-12,Chennai,13.08,80.27,14.03,23.22,25.86,13.73,1.274,49.88,29.89,71.8,1.18,0.67,26.2,Low
2024-06-13,Chennai,13.08,80.27,9.28,23.78,15.68,7.5,1.004,52.97,28.84,59.0,1.06,0.01,10.0,Low
2024-06-14,Chennai,13.08,80.27,5.0,12.26,22.44,10.54,1.237,58.36,30.86,80.5,2.08,9.11,18.0,Low
2024-06-15,Chennai,13.08,80.27,5.0,8.0,19.66,4.75,1.12,51.9,28.08,63.1,3.43,1.48,12.5,Low
2024-06-16,Chennai,13.08,80.27,10.64,8.0,16.61,9.01,1.119,55.01,27.32,58.8,2.13,1.19,30.2,Low
2024-06-17,Chennai,13.08,80.27,11.81,18.16,15.31,7.48,1.377,60.36,27.71,79.3,1.8,0.87,16.9,Low
2024-06-18,Chennai,13.08,80.27,5.0,12.91,15.89,5.44,0.528,29.96,26.39,74.0,3.4,0.96,10.1,Low
2024-06-19,Chennai,13.08,80.27,7.74,11.7,23.5,4.8,0.94,55.47,27.16,83.5,2.74,3.15,13.3,Low
2024-06-20,Chennai,13.08,80.27,16.38,40.54,20.69,10.25,0.599,44.93,31.52,60.5,1.87,0.53,17.6,Low
2024-06-21,Chennai,13.08,80.27,13.61,8.0,16.43,10.59,1.063,52.15,31.15,88.3,2.62,3.2,46.9,Low
2024-06-22,Chennai,13.08,80.27,5.0,27.95,33.35,6.54,0.757,50.47,29.66,76.5,2.21,3.46,10.0,Low
2024-06-23,Chennai,13.08,80.27,5.0,8.0,8.85,4.73,1.141,40.9,29.23,68.8,3.18,0.62,10.0,Low
2024-06-24,Chennai,13.08,80.27,5.06,8.0,15.62,5.82,0.766,41.28,27.51,60.2,2.64,8.14,10.0,Low
2024-06-25,Chennai,13.08,80.27,7.74,8.0,20.4,11.0,0.761,51.32,27.61,55.6,1.56,0.38,10.0,Low
2024-06-26,Chennai,13.08,80.27,11.3,26.7,13.71,5.47,0.994,47.13,30.61,51.4,1.93,1.06,27.1,Low
2024-06-27,Chennai,13.08,80.27,5.0,12.68,16.67,11.86,0.857,54.04,28.22,92.2,2.0,4.73,10.0,Low
2024-06-28,Chennai,13.08,80.27,5.0,8.0,14.63,3.44,1.049,45.65,28.84,50.8,2.91,4.52,10.0,Low
2024-06-29,Chennai,13.08,80.27,5.0,8.0,9.32,9.29,0.637,64.72,27.64,81.0,2.91,0.12,11.5,Low
2024-06-30,Chennai,13.08,80.27,5.0,8.43,19.01,10.45,0.452,47.7,32.33,68.2,1.52,0.01,10.1,Low
2024-07-01,Chennai,13.08,80.27,5.0,8.0,11.04,12.11,0.425,65.31,31.48,63.4,2.26,0.72,10.2,Low
2024-07-02,Chennai,13.08,80.27,5.0,16.65,12.96,7.16,1.238,43.0,29.57,65.0,2.83,2.26,10.0,Low
2024-07-03,Chennai,13.08,80.27,5.0,12.75,22.9,6.16,0.522,53.15,29.67,70.6,3.74,0.05,14.3,Low
2024-07-04,Chennai,13.08,80.27,5.0,8.0,11.13,4.18,0.759,57.9,31.06,85.4,2.77,0.92,17.0,Low
2024-07-05,Chennai,13.08,80.27,5.0,8.0,19.75,11.18,0.569,38.75,29.51,80.4,4.72,0.66,10.0,Low
2024-07-06,Chennai,13.08,80.27,5.0,20.27,22.65,8.07,1.158,41.44,29.71,72.1,2.51,6.35,10.0,Low
2024-07-07,Chennai,13.08,80.27,5.0,8.0,21.7,7.08,0.729,51.2,27.13,52.0,3.32,1.5,10.0,Low
2024-07-08,Chennai,13.08,80.27,12.57,13.91,21.72,7.95,1.412,56.16,27.22,46.0,2.1,0.69,25.6,Low
2024-07-09,Chennai,13.08,80.27,14.51,31.8,18.88,10.17,0.878,56.7,24.12,99.7,1.34,1.84,25.8,Low
2024-07-10,Chennai,13.08,80.27,5.0,12.37,9.7,8.55,0.985,51.86,25.56,57.4,2.6,7.79,10.0,Low
2024-07-11,Chennai,13.08,80.27,5.0,8.0,17.45,12.0,1.121,57.12,30.47,49.2,3.03,4.85,10.0,Low
2024-07-12,Chennai,13.08,80.27,6.5,8.0,19.47,2.15,1.214,39.62,29.18,88.8,2.85,5.5,30.2,Low
2024-07-13,Chennai,13.08,80.27,10.17,12.66,15.98,11.51,0.646,44.79,28.73,50.3,2.65,1.2,10.0,Low
2024-07-14,Chennai,13.08,80.27,5.0,8.0,11.78,6.86,0.788,59.92,29.71,83.3,2.1,0.03,25.5,Low
2024-07-15,Chennai,13.08,80.27,5.0,8.0,21.06,8.23,0.873,44.57,29.58,86.1,1.54,7.59,17.0,Low
2024-07-16,Chennai,13.08,80.27,5.0,28.23,11.44,7.52,0.354,46.8,29.05,76.0,2.13,2.61,23.3,Low
2024-07-17,Chennai,13.08,80.27,12.84,43.55,21.67,8.99,1.265,33.55,25.74,86.6,3.02,1.75,31.6,Low
2024-07-18,Chennai,13.08,80.27,5.0,9.14,14.3,10.73,1.013,48.46,33.3,51.9,3.58,0.84,14.4,Low
2024-07-19,Chennai,13.08,80.27,12.75,26.6,10.98,9.9,1.203,36.87,33.04,54.4,0.2,0.23,28.3,Low
2024-07-20,Chennai,13.08,80.27,5.0,14.23,24.79,4.14,0.484,51.2,28.38,69.5,3.18,1.75,16.4,Low
2024-07-21,Chennai,13.08,80.27,5.0,8.28,19.76,8.26,0.952,61.18,33.26,72.3,3.72,2.67,17.5,Low
2024-07-22,Chennai,13.08,80.27,5.0,8.0,19.42,8.17,1.027,51.18,29.53,71.1,3.93,0.33,24.1,Low
2024-07-23,Chennai,13.08,80.27,5.0,16.61,9.62,9.58,1.203,49.44,27.45,79.2,2.92,3.02,10.0,Low
2024-07-24,Chennai,13.08,80.27,5.0,8.0,16.05,8.59,0.743,45.57,29.08,61.4,3.25,1.18,14.2,Low
2024-07-25,Chennai,13.08,80.27,5.0,13.05,18.09,8.23,1.099,52.29,27.2,40.9,1.97,4.14,26.0,Low
2024-07-26,Chennai,13.08,80.27,16.87,36.87,17.11,12.73,1.718,38.72,28.32,78.2,2.38,1.07,47.6,Low
2024-07-27,Chennai,13.08,80.27,5.0,8.0,24.94,5.21,0.769,44.26,26.27,68.9,3.08,0.2,10.0,Low
2024-07-28,Chennai,13.08,80.27,7.93,27.02,7.59,15.3,0.834,65.45,30.95,84.2,1.22,3.02,21.0,Low
2024-07-29,Chennai,13.08,80.27,11.55,22.43,22.49,7.44,0.933,37.8,28.51,100.0,1.57,2.42,25.6,Low
2024-07-30,Chennai,13.08,80.27,6.18,11.23,7.61,5.49,0.479,43.37,26.4,73.3,2.7,2.29,14.5,Low
2024-07-31,Chennai,13.08,80.27,15.1,20.16,12.35,11.84,0.992,37.17,29.93,80.6,0.94,1.56,10.0,Low
2024-08-01,Chennai,13.08,80.27,5.0,14.39,10.24,11.7,1.38,57.25,26.41,58.8,2.54,2.84,19.2,Low
2024-08-02,Chennai,13.08,80.27,10.42,26.03,21.4,12.77,0.731,46.17,28.79,85.3,0.77,0.88,10.0,Low
2024-08-03,Chennai,13.08,80.27,14.95,22.67,16.54,13.85,1.04,38.08,29.82,76.9,2.7,0.65,49.5,Low
2024-08-04,Chennai,13.08,80.27,5.0,12.06,13.26,9.91,1.254,38.98,29.03,75.5,2.51,4.94,16.7,Low
2024-08-05,Chennai,13.08,80.27,16.75,23.17,16.19,9.85,1.301,55.03,26.12,85.2,1.83,3.12,30.5,Low
2024-08-06,Chennai,13.08,80.27,7.22,8.0,9.98,9.84,1.011,53.69,29.61,55.0,1.39,4.17,19.3,Low
2024-08-07,Chennai,13.08,80.27,19.45,25.51,17.16,9.92,1.089,52.98,28.18,79.9,1.89,0.32,37.6,Low
2024-08-08,Chennai,13.08,80.27,23.43,43.67,18.1,8.7,1.233,46.13,28.7,78.3,0.2,3.7,41.1,Low
2024-08-09,Chennai,13.08,80.27,7.77,18.78,15.94,13.58,0.958,55.66,30.67,94.9,2.02,3.02,15.3,Low
2024-08-10,Chennai,13.08,80.27,15.43,30.52,18.31,14.98,1.312,58.93,33.53,44.8,2.61,1.72,34.2,Low
2024-08-11,Chennai,13.08,80.27,5.0,8.0,4.53,8.51,0.922,54.55,31.99,70.0,3.86,1.19,10.0,Low
2024-08-12,Chennai,13.08,80.27,11.1,17.18,15.43,8.41,1.3,34.75,26.01,100.0,1.89,0.15,28.1,Low
2024-08-13,Chennai,13.08,80.27,5.0,8.74,22.6,7.02,0.346,32.98,27.47,65.1,2.28,0.42,20.6,Low
2024-08-14,Chennai,13.08,80.27,5.0,12.6,14.14,3.44,1.142,37.3,28.97,64.6,4.08,3.88,20.9,Low
2024-08-15,Chennai,13.08,80.27,5.0,8.1,16.13,6.46,0.742,50.29,28.1,97.2,4.47,5.78,21.1,Low
2024-08-16,Chennai,13.08,80.27,5.13,8.0,12.91,6.96,0.905,35.19,22.92,100.0,1.92,2.8,22.4,Low
2024-08-17,Chennai,13.08,80.27,5.0,8.0,13.03,8.44,0.774,39.63,27.12,72.5,3.68,3.29,16.5,Low
2024-08-18,Chennai,13.08,80.27,7.15,20.0,16.83,5.71,1.133,49.57,32.47,60.1,3.83,1.24,28.2,Low
2024-08-19,Chennai,13.08,80.27,5.0,17.56,9.68,2.79,0.865,40.91,26.25,61.8,3.07,2.12,12.2,Low
2024-08-20,Chennai,13.08,80.27,7.19,8.12,16.35,10.68,1.129,37.84,27.04,64.6,1.34,3.15,17.2,Low
2024-08-21,Chennai,13.08,80.27,9.15,28.98,9.52,14.08,0.744,54.91,27.37,57.9,1.39,2.79,34.3,Low
2024-08-22,Chennai,13.08,80.27,5.0,9.04,18.07,2.11,0.956,52.41,29.66,58.3,3.14,1.82,28.7,Low
2024-08-23,Chennai,13.08,80.27,5.0,10.9,8.5,8.09,1.264,54.1,27.76,72.6,5.16,3.21,10.0,Low
2024-08-24,Chennai,13.08,80.27,13.09,33.85,22.47,11.88,1.392,54.16,27.26,70.5,2.27,0.47,13.8,Low
2024-08-25,Chennai,13.08,80.27,5.0,8.0,21.43,5.0,0.794,58.12,24.48,76.9,4.28,2.47,30.5,Low
2024-08-26,Chennai,13.08,80.27,5.0,8.0,8.23,4.19,0.942,48.09,28.98,70.1,4.66,0.2,20.9,Low
2024-08-27,Chennai,13.08,80.27,33.41,46.23,29.67,11.45,1.359,43.99,28.6,51.8,1.04,1.53,80.5,Moderate
2024-08-28,Chennai,13.08,80.27,8.83,18.87,15.63,8.19,0.941,33.53,25.75,80.3,1.79,0.66,26.8,Low
2024-08-29,Chennai,13.08,80.27,5.0,10.89,22.15,6.59,0.905,46.02,27.41,72.9,4.22,1.99,12.7,Low
2024-08-30,Chennai,13.08,80.27,5.0,14.55,13.65,13.44,1.259,43.89,29.46,60.6,3.6,0.84,10.0,Low
2024-08-31,Chennai,13.08,80.27,5.0,13.15,14.89,13.01,1.073,55.05,24.61,65.0,3.11,2.74,10.0,Low
2024-09-01,Chennai,13.08,80.27,6.77,13.37,15.46,10.66,1.368,51.8,23.94,73.6,2.46,1.89,27.8,Low
2024-09-02,Chennai,13.08,80.27,5.0,17.49,22.59,8.32,1.356,58.46,25.09,69.9,3.2,0.62,21.2,Low
2024-09-03,Chennai,13.08,80.27,6.42,8.0,7.1,7.68,0.554,55.48,25.44,66.7,1.75,4.27,15.2,Low
2024-09-04,Chennai,13.08,80.27,5.0,12.07,20.11,11.18,0.992,54.82,20.34,79.7,5.36,1.68,10.0,Low
2024-09-05,Chennai,13.08,80.27,17.32,36.75,21.05,9.06,1.015,49.91,24.92,83.9,1.15,0.21,30.2,Low
2024-09-06,Chennai,13.08,80.27,23.07,33.29,20.15,14.8,0.784,47.65,29.27,63.5,0.41,0.58,37.8,Moderate
2024-09-07,Chennai,13.08,80.27,5.0,23.04,15.07,12.28,0.581,44.48,26.07,67.7,2.65,2.64,10.0,Low
2024-09-08,Chennai,13.08,80.27,8.56,19.72,22.18,7.08,0.823,47.93,29.47,51.5,4.14,0.92,10.0,Low
2024-09-09,Chennai,13.08,80.27,20.41,43.78,25.78,12.37,1.704,36.99,20.89,65.1,1.91,0.52,43.8,Low
2024-09-10,Chennai,13.08,80.27,24.97,52.69,31.73,15.25,1.326,48.33,25.84,74.5,2.42,1.79,65.9,Low
2024-09-11,Chennai,13.08,80.27,17.21,28.24,17.32,11.74,1.09,46.24,28.45,80.0,1.3,2.53,28.1,Low
2024-09-12,Chennai,13.08,80.27,16.16,46.19,10.69,6.84,1.116,31.62,29.23,69.6,2.39,0.26,35.6,Low
2024-09-13,Chennai,13.08,80.27,21.18,45.81,19.14,9.38,1.003,24.73,25.17,65.7,1.31,0.17,45.9,Low
2024-09-14,Chennai,13.08,80.27,18.5,28.87,20.0,8.9,1.222,40.06,24.87,56.2,1.32,1.74,25.9,Low
2024-09-15,Chennai,13.08,80.27,20.18,34.56,19.36,10.45,1.178,42.38,26.5,69.8,0.78,1.98,43.6,Low
2024-09-16,Chennai,13.08,80.27,18.22,20.35,26.98,9.99,0.683,43.13,24.14,50.4,1.85,1.46,25.5,Low
2024-09-17,Chennai,13.08,80.27,5.0,8.0,27.64,7.53,0.744,56.91,24.84,68.1,4.62,8.22,10.0,Low
2024-09-18,Chennai,13.08,80.27,11.93,14.96,20.57,11.86,2.032,40.66,22.2,66.4,2.41,4.97,24.7,Low
2024-09-19,Chennai,13.08,80.27,15.12,23.59,10.86,13.67,1.29,36.62,26.28,52.6,2.7,6.35,28.6,Low
2024-09-20,Chennai,13.08,80.27,5.0,8.0,21.43,6.91,0.873,49.97,25.1,70.5,5.05,0.17,10.7,Low
2024-09-21,Chennai,13.08,80.27,15.34,31.32,16.63,5.21,1.305,54.74,28.64,62.4,1.75,2.17,22.1,Low
2024-09-22,Chennai,13.08,80.27,23.86,39.05,23.05,11.61,0.991,57.86,25.38,74.2,1.33,1.89,53.3,Low
2024-09-23,Chennai,13.08,80.27,22.44,23.3,26.53,10.38,1.277,37.18,24.02,58.0,3.08,0.06,30.2,Low
2024-09-24,Chennai,13.08,80.27,26.19,40.72,25.49,12.01,1.584,42.73,24.33,72.1,1.06,0.82,58.5,Low
2024-09-25,Chennai,13.08,80.27,19.16,22.79,20.84,7.99,0.711,41.11,21.02,87.7,2.86,0.48,30.7,Low
2024-09-26,Chennai,13.08,80.27,20.44,21.88,23.07,11.05,0.994,56.89,24.57,67.2,3.81,1.79,25.7,Low
2024-09-27,Chennai,13.08,80.27,34.49,56.9,30.34,8.85,1.373,48.94,23.5,76.0,1.23,0.54,65.9,Low
2024-09-28,Chennai,13.08,80.27,17.68,38.85,23.8,13.18,1.072,46.1,25.71,54.7,1.88,0.05,26.0,Low
2024-09-29,Chennai,13.08,80.27,5.0,8.0,26.58,13.69,0.751,52.95,26.4,58.8,4.43,0.06,10.0,Low
2024-09-30,Chennai,13.08,80.27,32.34,38.26,10.81,8.59,1.529,40.46,21.53,36.0,1.26,2.09,58.1,Low
2024-10-01,Chennai,13.08,80.27,26.48,48.88,19.83,3.01,1.632,43.2,24.8,61.4,1.69,0.58,60.0,Low
2024-10-02,Chennai,13.08,80.27,14.76,52.11,16.71,8.17,1.198,46.09,26.22,46.8,2.75,1.98,42.0,Low
2024-10-03,Chennai,13.08,80.27,20.41,33.46,25.74,8.63,1.512,40.47,21.3,64.9,2.11,2.4,44.2,Low
2024-10-04,Chennai,13.08,80.27,27.25,44.5,25.11,11.48,1.655,43.99,28.98,32.7,1.49,2.95,49.9,Low
2024-10-05,Chennai,13.08,80.27,6.52,8.39,21.01,8.89,0.757,48.83,22.73,50.1,4.32,0.18,10.0,Low
2024-10-06,Chennai,13.08,80.27,17.39,32.34,13.42,11.4,1.23,48.55,28.29,63.8,1.81,5.44,32.3,Low
2024-10-07,Chennai,13.08,80.27,17.62,45.14,19.54,18.09,1.044,56.92,24.57,68.1,2.86,1.77,34.3,Low
2024-10-08,Chennai,13.08,80.27,16.09,25.99,23.32,8.12,1.317,52.84,26.32,37.8,2.0,1.15,29.9,Low
2024-10-09,Chennai,13.08,80.27,34.48,59.12,26.27,10.52,1.389,43.09,23.88,55.9,2.21,1.02,62.1,Moderate
2024-10-10,Chennai,13.08,80.27,40.32,50.45,26.58,13.52,1.554,26.02,23.05,99.4,0.89,0.16,69.7,Moderate
2024-10-11,Chennai,13.08,80.27,26.37,47.27,25.06,5.28,1.829,31.98,20.13,73.1,3.55,0.26,59.7,Low
2024-10-12,Chennai,13.08,80.27,22.16,28.53,30.46,12.78,1.193,40.13,20.92,63.7,1.98,1.37,28.4,Low
2024-10-13,Chennai,13.08,80.27,11.29,19.56,7.87,7.46,0.57,42.03,20.62,20.6,3.95,2.53,22.3,Low
2024-10-14,Chennai,13.08,80.27,32.86,48.56,33.9,7.18,1.495,33.84,24.17,47.4,1.13,4.42,74.8,Low
2024-10-15,Chennai,13.08,80.27,30.32,56.8,26.46,8.7,1.496,40.13,20.47,68.3,1.92,3.92,52.6,Low
2024-10-16,Chennai,13.08,80.27,10.1,9.26,13.72,10.73,0.856,46.79,23.48,64.0,3.03,1.52,10.0,Low
2024-10-17,Chennai,13.08,80.27,26.67,49.44,27.09,13.4,1.357,39.23,22.88,67.0,2.6,0.64,50.6,Low
2024-10-18,Chennai,13.08,80.27,23.68,38.7,22.95,14.33,1.576,41.97,18.5,74.2,1.72,1.33,42.5,Low
2024-10-19,Chennai,13.08,80.27,23.55,32.67,28.75,11.89,1.121,43.72,23.1,61.3,2.32,0.27,47.0,Low
2024-10-20,Chennai,13.08,80.27,24.01,35.24,18.84,8.46,1.228,38.54,21.53,72.2,0.98,5.73,58.9,Low
2024-10-21,Chennai,13.08,80.27,34.95,41.24,31.53,13.39,1.294,36.72,23.23,33.1,2.54,2.36,63.1,Low
2024-10-22,Chennai,13.08,80.27,41.72,69.51,24.53,12.17,1.735,40.83,20.47,96.0,0.2,3.15,86.3,Low
2024-10-23,Chennai,13.08,80.27,22.28,42.25,23.85,17.48,1.212,46.09,21.42,54.7,2.68,5.06,38.6,Low
2024-10-24,Chennai,13.08,80.27,25.47,44.53,26.85,4.61,1.041,35.82,21.63,49.3,4.04,1.79,45.1,Low
2024-10-25,Chennai,13.08,80.27,20.8,33.11,21.33,15.16,1.174,28.75,22.02,80.7,3.51,1.11,43.0,Low
2024-10-26,Chennai,13.08,80.27,14.06,32.46,22.59,11.96,1.621,36.64,18.44,67.3,3.46,1.4,22.7,Low
2024-10-27,Chennai,13.08,80.27,27.44,39.32,21.08,12.22,0.851,46.23,17.63,72.5,1.99,0.09,63.7,Low
2024-10-28,Chennai,13.08,80.27,23.43,40.51,27.97,10.32,0.866,31.0,19.56,48.9,3.04,0.25,41.8,Low
2024-10-29,Chennai,13.08,80.27,31.97,61.77,23.13,9.77,1.542,50.39,22.37,61.9,2.01,0.77,62.1,Low
2024-10-30,Chennai,13.08,80.27,35.35,61.86,23.31,8.9,1.104,37.55,19.21,68.0,2.37,0.11,59.0,Low
2024-10-31,Chennai,13.08,80.27,29.4,57.38,24.17,6.52,1.964,45.3,24.93,40.7,2.36,0.88,54.5,Moderate
2024-11-01,Chennai,13.08,80.27,43.34,74.19,29.37,18.71,1.233,33.78,14.11,54.0,0.2,0.41,74.6,Moderate
2024-11-02,Chennai,13.08,80.27,27.07,64.34,19.75,13.79,0.962,47.14,18.76,53.4,3.54,0.07,51.6,Low
2024-11-03,Chennai,13.08,80.27,26.05,48.59,27.57,12.9,1.174,43.32,19.21,52.5,3.0,0.38,34.2,Low
2024-11-04,Chennai,13.08,80.27,30.71,52.3,24.59,12.43,1.734,45.78,20.82,46.3,3.45,0.49,59.7,Low
2024-11-05,Chennai,13.08,80.27,34.49,56.95,29.56,5.97,1.729,28.45,23.25,37.9,1.38,5.6,83.8,Low
2024-11-06,Chennai,13.08,80.27,18.86,42.95,13.6,9.33,1.348,49.04,18.83,62.5,3.28,0.56,20.6,Low
2024-11-07,Chennai,13.08,80.27,21.61,42.34,15.46,10.81,1.323,29.93,17.19,59.6,3.03,0.65,60.2,Low
2024-11-08,Chennai,13.08,80.27,35.56,57.42,25.58,15.32,1.896,39.69,20.12,72.8,0.2,0.82,67.4,Moderate
2024-11-09,Chennai,13.08,80.27,46.6,82.47,25.81,9.94,1.203,45.74,22.32,54.6,0.44,2.4,99.9,Moderate
2024-11-10,Chennai,13.08,80.27,31.4,53.26,24.79,12.25,1.513,39.47,14.42,45.6,2.54,0.63,51.2,Moderate
2024-11-11,Chennai,13.08,80.27,33.19,53.52,28.88,10.9,1.887,46.59,21.16,33.9,1.71,2.33,83.8,Low
2024-11-12,Chennai,13.08,80.27,26.29,44.93,29.24,11.01,1.017,44.2,19.35,56.3,2.46,1.85,40.7,Low
2024-11-13,Chennai,13.08,80.27,38.5,74.89,35.29,9.81,1.668,41.77,17.26,50.3,1.74,2.38,76.0,Low
2024-11-14,Chennai,13.08,80.27,22.84,37.82,26.39,11.67,1.619,36.14,16.16,84.2,4.2,0.12,59.5,Low
2024-11-15,Chennai,13.08,80.27,49.15,83.33,28.14,13.46,2.153,47.69,17.37,88.1,0.28,0.36,83.0,Moderate
2024-11-16,Chennai,13.08,80.27,35.54,54.84,29.66,6.25,1.475,49.92,17.26,77.4,0.9,0.39,45.1,Low
2024-11-17,Chennai,13.08,80.27,31.56,61.37,22.9,15.11,1.981,38.03,18.42,40.8,1.35,0.37,62.2,Low
2024-11-18,Chennai,13.08,80.27,53.9,97.39,36.04,20.29,2.03,32.58,16.83,33.4,0.9,0.07,98.3,Low
2024-11-19,Chennai,13.08,80.27,31.47,72.27,20.22,8.83,1.747,43.78,18.78,50.3,1.81,2.84,55.4,Low
2024-11-20,Chennai,13.08,80.27,35.16,58.92,33.5,15.28,1.194,35.65,17.25,40.4,2.44,0.72,59.2,Low
2024-11-21,Chennai,13.08,80.27,52.83,93.33,35.03,10.66,1.64,40.59,16.95,74.3,0.93,0.41,89.0,Moderate
2024-11-22,Chennai,13.08,80.27,18.82,19.51,19.63,8.62,0.958,49.0,16.46,54.9,2.9,4.87,47.9,Low
2024-11-23,Chennai,13.08,80.27,28.18,52.66,17.53,16.42,1.885,47.45,18.31,47.1,3.99,0.1,67.8,Low
2024-11-24,Chennai,13.08,80.27,26.22,60.94,25.06,11.55,0.646,54.05,19.02,52.7,3.74,0.04,40.9,Low
2024-11-25,Chennai,13.08,80.27,21.76,18.51,19.46,15.05,0.702,46.15,16.96,71.2,4.8,0.43,37.6,Low
2024-11-26,Chennai,13.08,80.27,29.71,32.11,26.13,12.18,1.632,34.64,19.32,38.7,3.79,1.42,49.6,Low
2024-11-27,Chennai,13.08,80.27,29.33,59.09,21.18,14.3,1.434,34.53,14.08,59.6,2.44,1.44,69.7,Low
2024-11-28,Chennai,13.08,80.27,11.7,22.7,15.86,9.01,0.172,48.32,19.02,32.8,4.54,0.34,15.2,Low
2024-11-29,Chennai,13.08,80.27,43.87,60.0,32.94,17.03,1.566,55.14,17.76,49.0,3.3,0.29,98.3,Low
2024-11-30,Chennai,13.08,80.27,18.54,26.75,28.36,15.57,1.085,40.03,16.16,42.2,4.65,1.93,35.2,Low
2024-12-01,Chennai,13.08,80.27,41.34,78.5,22.63,14.52,1.985,33.53,16.28,56.4,2.26,0.35,74.2,Low
2024-12-02,Chennai,13.08,80.27,58.62,81.39,34.02,12.52,1.417,47.75,11.02,53.9,0.2,0.07,109.3,Moderate
2024-12-03,Chennai,13.08,80.27,47.28,81.01,32.98,11.98,1.595,38.83,15.94,69.1,1.13,1.41,86.2,Moderate
2024-12-04,Chennai,13.08,80.27,40.21,63.74,27.79,9.55,1.92,45.54,15.24,61.4,2.69,0.08,99.5,Moderate
2024-12-05,Chennai,13.08,80.27,38.24,76.29,25.67,14.0,1.792,47.78,12.38,42.3,3.12,1.48,78.0,Low
2024-12-06,Chennai,13.08,80.27,49.6,86.22,42.67,14.89,1.528,32.82,18.38,31.6,2.25,0.49,92.0,Moderate
2024-12-07,Chennai,13.08,80.27,31.65,53.25,21.36,9.44,1.354,38.53,15.63,39.0,3.64,0.64,62.4,Low
2024-12-08,Chennai,13.08,80.27,47.07,72.19,32.76,15.83,1.315,35.93,17.1,44.5,1.16,5.96,104.4,Moderate
2024-12-09,Chennai,13.08,80.27,41.9,56.3,26.71,10.83,2.041,44.28,15.84,47.3,1.67,1.23,68.9,Low
2024-12-10,Chennai,13.08,80.27,30.47,55.97,24.67,16.88,1.289,46.89,17.6,39.4,3.63,0.1,43.4,Low
2024-12-11,Chennai,13.08,80.27,40.11,59.29,17.1,14.87,1.979,36.56,15.38,66.3,2.55,0.15,89.1,Low
2024-12-12,Chennai,13.08,80.27,41.76,69.09,33.54,17.33,1.874,44.16,14.66,64.0,2.6,0.25,86.8,Moderate
2024-12-13,Chennai,13.08,80.27,33.69,50.75,25.23,9.62,1.22,27.95,17.04,46.2,4.11,0.18,59.7,Low
2024-12-14,Chennai,13.08,80.27,41.09,70.8,24.04,9.51,1.584,43.59,17.82,42.8,3.75,0.32,79.2,Low
2024-12-15,Chennai,13.08,80.27,46.96,68.58,39.24,7.61,1.934,41.02,11.35,46.5,1.57,1.32,99.9,Low
2024-12-16,Chennai,13.08,80.27,39.47,53.92,26.92,14.28,1.724,40.5,15.73,49.2,2.72,0.48,47.1,Low
2024-12-17,Chennai,13.08,80.27,64.37,121.18,33.95,11.46,2.538,26.63,14.41,49.4,0.52,0.32,139.9,Moderate
2024-12-18,Chennai,13.08,80.27,42.93,65.84,25.29,16.72,1.99,39.0,14.49,25.9,2.48,0.33,80.2,Low
2024-12-19,Chennai,13.08,80.27,39.98,75.82,33.82,12.83,1.7,33.12,18.39,43.2,2.94,0.91,85.9,Moderate
2024-12-20,Chennai,13.08,80.27,55.87,94.92,34.19,16.28,2.125,50.69,18.7,21.9,0.49,0.61,108.0,Moderate
2024-12-21,Chennai,13.08,80.27,24.73,33.18,21.6,7.03,1.094,39.02,13.24,49.8,4.3,1.02,77.0,Low
2024-12-22,Chennai,13.08,80.27,17.2,26.16,13.89,8.35,0.977,40.18,12.55,59.2,4.8,1.16,26.7,Low
2024-12-23,Chennai,13.08,80.27,36.3,36.27,22.68,12.59,1.708,40.52,17.65,33.6,3.07,3.53,76.3,Low
2024-12-24,Chennai,13.08,80.27,33.58,51.42,27.97,13.98,1.576,44.55,13.8,51.5,3.56,0.06,38.2,Low
2024-12-25,Chennai,13.08,80.27,25.54,50.52,23.33,7.11,0.995,42.2,14.93,40.0,4.23,1.13,51.4,Low
2024-12-26,Chennai,13.08,80.27,43.81,61.99,19.76,13.82,1.66,42.85,11.65,38.7,2.3,0.23,90.4,Low
